101325
298.15

# Positive molecular ions (relative to HDMA+)

1N1P	18.2459260893	-.983803
1Ac1P	28.1075197275	-.066512
1D1P	0	0


#################################################################
######              Neutral                                ######
#################################################################

# pure acid

2A2N1D1B	-136.6718878657	-193.696027
3A2N1D1B	-178.0707129323	-234.379371

2A1N2D1B	-137.3397163006	-190.731989
3A1N2D1B	-188.8794261743	-241.062266

# Nitric acid


# Nitric acid and DMA


# acid and water

1W1B	-13.12395012983	-29.440019
2W1B	-26.35049746955	-65.116767
3W1B	-38.7102675049	-98.548319
4W1B	-52.4818948046	-138.208224
5W1B	-63.7867842789	-169.907208

1A1W1B	-57.3664240348	-72.858209
1A2W1B	-69.0933997816	-112.281447
1A3W1B	-82.3306942728	-152.377556
1A4W1B	-90.0315640377	-178.278061
1A5W1B	-102.6147109192	-216.384735

2A1W1B	-89.9370514320	-118.236092
2A2W1B	-103.7042382433	-153.666103
2A3W1B	-111.6809244394	-183.356633
2A4W1B	-120.5946793234	-218.652955
2A5W1B	-136.5622144505	-259.153269

3A1W1B	-118.9696210185	-165.413655
3A2W1B	-132.3408796679	-197.636798
3A3W1B	-143.1950218909	-227.787214
3A4W1B	-149.5093117585	-262.481663
3A5W1B	-162.4895823508	-302.551394

# ammonia and water

1N1W1B	-22.8601070733	-63.823579
1N2W1B	-35.1891120520	-96.772719
1N3W1B	-49.1177219832	-137.126938
1N4W1B	-57.5242126377	-164.311856
1N5W1B	-66.6277090424	-194.311716

# Ammonia, acid and water

1A1N1W1B	-68.9705484597	-105.620041
1A1N2W1B	-81.3330437850	-146.643064
1A1N3W1B	-90.9001275992	-171.586838
1A1N4W1B	-108.5207890415	-217.898264
1A1N5W1B	-117.6591924389	-246.824266

2A1N1W1B	-109.9145845203	-155.429449
2A1N2W1B	-120.9742719999	-188.603527
2A1N3W1B	-130.7115367565	-219.809173
2A1N4W1B	-139.0190029238	-253.011692
2A1N5W1B	-153.2288957157	-288.203415

3A1N1W1B	-139.9965687163	-190.374908
3A1N2W1B	-151.7263218455	-228.895978
3A1N3W1B	-159.7110641411	-258.122088

1A2N1W1B	-73.4330464597	-135.856107
1A2N2W1B	-82.8401308012	-166.343855
1A2N3W1B	-103.3235129461	-212.298782
1A2N4W1B	-108.3969415379	-239.997528
1A2N5W1B	-126.6244044001	-280.641523

2A2N1W1B	-123.4365781207	-195.224762
2A2N2W1B	-134.3322219717	-214.610809
2A2N3W1B	-147.1256398419	-252.877435
2A2N4W1B	-158.9997835514	-291.503333
2A2N5W1B	-172.8176870102	-320.163635

3A2N1W1B	-159.3858622402	-229.671864
3A2N2W1B	-168.9841053647	-263.384168

# DMA and water

1D1W1B	-25.5082259149	-67.254191
1D2W1B	-39.3742248393	-103.198661
1D3W1B	-52.6495547266	-140.337198
1D4W1B	-64.9489132028	-171.396875
1D5W1B	-71.9962214703	-198.001778

# DMA, acid and water

1A1D1W1B	-78.0927637052	-116.897746
1A1D2W1B	-87.2545022548	-145.892288
1A1D3W1B	-103.0286443182	-186.285686
1A1D4W1B	-113.8820137587	-220.125842
1A1D5W1B	-124.2078648075	-247.769992

2A1D1W1B	-111.0130474938	-145.853652
2A1D2W1B	-127.5316540999	-190.082020
2A1D3W1B	-134.5332357987	-226.482741
2A1D4W1B	-145.0984241036	-260.127997
2A1D5W1B	-156.3768343822	-293.182303

3A1D1W1B	-150.3942618830	-196.063110
3A1D2W1B	-153.4721026694	-227.246898
3A1D3W1B	-157.2265449490	-254.635456
3A1D4W1B	-178.1518054978	-299.770275
3A1D5W1B	-186.9871346067	-331.810806

4A1D1W1B	-172.8613632046	-234.336894
4A1D2W1B	-178.3252893430	-267.606260
4A1D3W1B	-190.4582131161	-304.023937
4A1D4W1B	-207.0245214162	-338.235222
4A1D5W1B	-220.6518697277	-374.303337

1A2D1W1B	-88.8984555242	-151.935904
1A2D2W1B	-94.3179697997	-176.381974
1A2D3W1B	-115.7939698926	-220.321918
1A2D4W1B	-130.1239444831	-251.619201
1A2D5W1B	-148.8688718343	-295.525035

2A2D1W1B	-139.5180019607	-195.598206
2A2D2W1B	-153.5662540198	-231.059585
2A2D3W1B	-160.2697133258	-263.355060
2A2D4W1B	-171.8930079821	-296.874426
2A2D5W1B	-181.1545912143	-326.866962

3A2D1W1B	-176.1037708194	-232.640766
3A2D2W1B	-187.5078405701	-270.679907

#################################################################
######              Positive                               ######
#################################################################

# ammonia

1A1N1P	-1.8793232050	-16.171723
2A1N1P	-27.1352361247	-63.070925

2N1P	-8.1923700376	-20.589658
1A2N1P	-35.9113335685	-56.709192
2A2N1P	-62.2367247334	-96.469178
3A2N1P	-85.4261153664	-137.486474

3N1P	-25.6907630626	-49.796126
1A3N1P	-55.5126701400	-87.127862
2A3N1P	-93.6712434385	-131.713197
3A3N1P	-115.4204784096	-166.702514
4A3N1P	-137.7536781860	-210.134821

2A4N1P	-111.8839431247	-163.179044
3A4N1P	-146.0617761516	-205.701453
4A4N1P	-168.6026487709	-242.152067

3A5N1P	-164.1738084060	-237.443239
4A5N1P	-194.9527016898	-280.845238
5A5N1P	-220.7856853302	-319.272415

# DMA

1A1D1P	-18.1900727844	-24.680172
2A1D1P	-41.4585148643	-62.279889

2D1P	-25.6753203990	-29.450261
1A2D1P	-61.4695156992	-56.637043
2A2D1P	-89.2908585350	-102.115149

3D1P	-43.7698951430	-60.283225
1A3D1P	-91.5950794069	-102.454008
2A3D1P	-128.9362197394	-136.691923
3A3D1P	-154.5914036789	-183.695440
4A3D1P	-182.7502451164	-226.069571

2A4D1P	-160.1728514598	-185.202100
3A4D1P	-196.6744979159	-223.160499
4A4D1P	-215.9027281775	-255.677193
4A5D1P	-257.2255026668	-302.428898

# ammonia and DMA

1N1D1P	-20.8741594104	-23.769995
1A1N1D1P	-49.2623169800	-58.634359
2A1N1D1P	-75.9311256171	-98.420954

2N1D1P	-37.1888427233	-52.045165
1A2N1D1P	-67.7501143993	-89.015979
2A2N1D1P	-108.1130342943	-136.776921
3A2N1D1P	-131.1848406021	-175.651587

1N2D1P	-40.5210015265	-55.976347
1A1N2D1P	-78.8880608510	-94.439226
2A1N2D1P	-120.8770321258	-141.520630
3A1N2D1P	-143.0856271633	-178.438860

2A3N1D1P	-123.1508189433	-168.081938
3A3N1D1P	-158.0681002102	-208.022843
4A3N1D1P	-182.2392756972	-246.252591

1A2N2D1P	-95.1399302999	-124.795224
2A2N2D1P	-135.9975926371	-173.486869
3A2N2D1P	-170.0627842967	-209.044499
4A2N2D1P	-196.8413610819	-252.145744

2A1N3D1P	-149.9392467278	-175.327421
3A1N3D1P	-182.8677847438	-213.775663
4A1N3D1P	-206.8275473130	-256.608469

# Acetone

2Ac1P	-6.8364841748	-33.220668
3Ac1P	-18.0333653467	-61.356163

# Acetone and acid

1A2Ac1P	-20.2464597524	-65.270543

# Acetone and DMA

1D1Ac1P	-23.1832000822	-27.080056
1A1D1Ac1P	-42.4048033247	-55.861902

1D2Ac1P	-41.3025778052	-52.968720

2D1Ac1P	-43.6824635849	-60.282510
1A1D2Ac1P	-61.5678827018	-95.139112

# ammonia and sulfamic acid (=S)

1N1S1P	-6.5104542322	-22.452354
2N1S1P	-36.4848918596	-59.149347
3N1S1P	-54.3674742861	-90.888936
4N1S1P	-68.9478920705	-116.925947

# ammonia and water

1N2W1P	-16.7368189240	-44.175302
1N3W1P	-29.8462838704	-68.997408
1N4W1P	-40.9372292058	-89.867383
1N5W1P	-52.3131508313	-126.277293

1A1N1W1P	-18.0311724277	-53.776756
1A1N2W1P	-30.1322874532	-61.895671
1A1N3W1P	-41.0754128725	-86.399554
1A1N4W1P	-58.0378153732	-133.229786

1A2N1W1P	-51.3986321170	-89.464060
1A2N2W1P	-65.8606731117	-115.420440

# DMA and water

1D1W1P	-15.9287242854	-23.406423
1D2W1P	-29.6119500174	-45.152467
1D3W1P	-42.1752989851	-82.107545

1A1D1W1P	-35.1392954675	-52.812959
1A1D2W1P	-48.5297910684	-84.902513

1A2D1W1P	-74.7825496828	-89.359839
1A2D2W1P	-89.0981775465	-120.051113

# ammonia, sulfamic acid and water

1N1W1S1P	-24.2034787985	-55.239870
1N2W1S1P	-39.2918512466	-83.657300
1N3W1S1P	-50.9515977726	-107.952308
